1747582339584	geckodriver	INFO	Listening on 127.0.0.1:4444
1747582359346	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582359346	geckodriver::marionette	TRACE	Retrying in 100ms
1747582359473	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582359473	geckodriver::marionette	TRACE	Retrying in 100ms
1747582359579	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582359579	geckodriver::marionette	TRACE	Retrying in 100ms
1747582359692	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582359692	geckodriver::marionette	TRACE	Retrying in 100ms
1747582359803	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582359803	geckodriver::marionette	TRACE	Retrying in 100ms
1747582359904	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582359904	geckodriver::marionette	TRACE	Retrying in 100ms
1747582360011	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582360012	geckodriver::marionette	TRACE	Retrying in 100ms
1747582360115	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582360115	geckodriver::marionette	TRACE	Retrying in 100ms
1747582360218	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582360219	geckodriver::marionette	TRACE	Retrying in 100ms
1747582360323	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582360323	geckodriver::marionette	TRACE	Retrying in 100ms
[GFX1-]: RenderThread::InitDeviceTask is slow: 5553
1747582360426	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582360426	geckodriver::marionette	TRACE	Retrying in 100ms
1747582360527	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582360527	geckodriver::marionette	TRACE	Retrying in 100ms
1747582360544	Marionette	TRACE	Received observer notification final-ui-startup
1747582360639	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582360639	geckodriver::marionette	TRACE	Retrying in 100ms
1747582360742	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582360742	geckodriver::marionette	TRACE	Retrying in 100ms
1747582360850	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582360850	geckodriver::marionette	TRACE	Retrying in 100ms
1747582360956	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582360956	geckodriver::marionette	TRACE	Retrying in 100ms
1747582361065	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582361066	geckodriver::marionette	TRACE	Retrying in 100ms
1747582361171	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582361182	geckodriver::marionette	TRACE	Retrying in 100ms
1747582361284	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582361285	geckodriver::marionette	TRACE	Retrying in 100ms
1747582361391	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582361391	geckodriver::marionette	TRACE	Retrying in 100ms
1747582361496	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582361496	geckodriver::marionette	TRACE	Retrying in 100ms
1747582361599	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582361599	geckodriver::marionette	TRACE	Retrying in 100ms
1747582361703	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582361705	geckodriver::marionette	TRACE	Retrying in 100ms
1747582361833	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582361833	geckodriver::marionette	TRACE	Retrying in 100ms
1747582361937	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582361937	geckodriver::marionette	TRACE	Retrying in 100ms
1747582362038	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582362038	geckodriver::marionette	TRACE	Retrying in 100ms
1747582362143	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582362143	geckodriver::marionette	TRACE	Retrying in 100ms
1747582362245	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582362245	geckodriver::marionette	TRACE	Retrying in 100ms
1747582362350	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582362350	geckodriver::marionette	TRACE	Retrying in 100ms
1747582362456	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582362456	geckodriver::marionette	TRACE	Retrying in 100ms
1747582362557	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582362558	geckodriver::marionette	TRACE	Retrying in 100ms
1747582362665	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582362666	geckodriver::marionette	TRACE	Retrying in 100ms
1747582362766	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582362767	geckodriver::marionette	TRACE	Retrying in 100ms
1747582362872	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582362872	geckodriver::marionette	TRACE	Retrying in 100ms
1747582362978	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582362978	geckodriver::marionette	TRACE	Retrying in 100ms
1747582363080	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582363081	geckodriver::marionette	TRACE	Retrying in 100ms
1747582363186	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582363187	geckodriver::marionette	TRACE	Retrying in 100ms
1747582363289	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582363289	geckodriver::marionette	TRACE	Retrying in 100ms
1747582363395	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE/MarionetteActivePort
1747582363395	geckodriver::marionette	TRACE	Retrying in 100ms
1747582363427	Marionette	INFO	Listening on port 50600
1747582363442	Marionette	DEBUG	Marionette is listening
Read port: 50600
1747582364516	geckodriver::marionette	TRACE	Retrying in 100ms
Read port: 50600
1747582365628	geckodriver::marionette	TRACE	Retrying in 100ms
Read port: 50600
2025-05-18 12:32:46.684 plugin-container[25313:293091] nil host used in call to allowsSpecificHTTPSCertificateForHost
2025-05-18 12:32:46.689 plugin-container[25313:293091] nil host used in call to allowsAnyHTTPSCertificateForHost:
1747582366754	geckodriver::marionette	TRACE	Retrying in 100ms
Read port: 50600
2025-05-18 12:32:46.876 plugin-container[25313:293091] nil host used in call to allowsSpecificHTTPSCertificateForHost
2025-05-18 12:32:46.877 plugin-container[25313:293091] nil host used in call to allowsAnyHTTPSCertificateForHost:
2025-05-18 12:32:46.884 plugin-container[25313:293119] nil host used in call to allowsSpecificHTTPSCertificateForHost
2025-05-18 12:32:46.885 plugin-container[25313:293119] nil host used in call to allowsAnyHTTPSCertificateForHost:
1747582366902	Marionette	DEBUG	Accepted connection 0 from 127.0.0.1:50601
1747582366921	Marionette	DEBUG	Accepted connection 1 from 127.0.0.1:50602
1747582366932	Marionette	DEBUG	Accepted connection 2 from 127.0.0.1:50603
1747582367164	Marionette	DEBUG	Accepted connection 3 from 127.0.0.1:50604
1747582367165	Marionette	DEBUG	Closed connection 0
1747582367167	Marionette	DEBUG	Closed connection 1
1747582367232	Marionette	DEBUG	Closed connection 2
1747582367592	geckodriver::marionette	DEBUG	Connection to Marionette established on 127.0.0.1:50600.
1747582368519	Marionette	DEBUG	3 -> [0,1,"WebDriver:NewSession",{"browserName":"firefox"}]
1747582368580	Marionette	DEBUG	Waiting for initial application window
[GFX1-]: NewRenderer::Run is slow: 2079
[GFX1-]: Calling WaitFlushedEvent::Run: is delayed: 5098
2025-05-18 15:33:36.815 plugin-container[25345:293679] nil host used in call to allowsSpecificHTTPSCertificateForHost
2025-05-18 15:33:36.818 plugin-container[25345:293679] nil host used in call to allowsAnyHTTPSCertificateForHost:
2025-05-18 15:33:37.323 plugin-container[25345:293679] nil host used in call to allowsSpecificHTTPSCertificateForHost
2025-05-18 15:33:37.325 plugin-container[25345:293679] nil host used in call to allowsAnyHTTPSCertificateForHost:
2025-05-18 15:33:37.331 plugin-container[25345:293688] nil host used in call to allowsSpecificHTTPSCertificateForHost
2025-05-18 15:33:37.331 plugin-container[25345:293688] nil host used in call to allowsAnyHTTPSCertificateForHost:
1747582427205	Marionette	TRACE	Received observer notification browser-idle-startup-tasks-finished
1747582427330	RemoteAgent	TRACE	[9] ProgressListener Start: expectNavigation=false resolveWhenStarted=false unloadTimeout=5000 waitForExplicitStart=false
1747582427336	RemoteAgent	TRACE	[9] ProgressListener Setting unload timer (5000ms)
1747582427351	RemoteAgent	TRACE	[9] Wait for initial navigation: isInitial=false, isLoadingDocument=false
1747582427358	RemoteAgent	TRACE	[9] Document already finished loading: about:blank
1747582427360	RemoteAgent	TRACE	[9] ProgressListener Stop: has error=false url=about:blank
1747582427641	Marionette	DEBUG	3 <- [1,1,null,{"sessionId":"f7d6fb8f-b75a-4510-b91d-12cb2f6367c0","capabilities":{"acceptInsecureCerts":false,"browserName":"firefox","browserVersion":"138.0.4","platformName":"mac","unhandledPromptBehavior":"dismiss and notify","userAgent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:138.0) Gecko/20100101 Firefox/138.0","moz:buildID":"20250517143237","moz:headless":false,"moz:platformVersion":"21.6.0","moz:processID":25306,"moz:profile":"/var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofilevDiPvE","moz:shutdownTimeout":60000,"pageLoadStrategy":"normal","timeouts":{"implicit":0,"pageLoad":300000,"script":30000},"setWindowRect":true,"strictFileInteractability":false,"moz:accessibilityChecks":false,"moz:webdriverClick":true,"moz:windowless":false,"proxy":{}}}]
1747582427783	webdriver::server	DEBUG	<- 200 OK {"value":{"sessionId":"f7d6fb8f-b75a-4510-b91d-12cb2f6367c0","capabilities":{"acceptInsecureCerts":false,"browserNa ... r":"dismiss and notify","userAgent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:138.0) Gecko/20100101 Firefox/138.0"}}}
1747582428380	webdriver::server	DEBUG	-> POST /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/url {"url":"http://127.0.0.1:8080/public/login/login.html"}
1747582428486	Marionette	DEBUG	3 -> [0,2,"WebDriver:Navigate",{"url":"http://127.0.0.1:8080/public/login/login.html"}]
1747582428683	Marionette	TRACE	[9] Received event beforeunload for about:blank
1747582429013	Marionette	TRACE	Remoteness change detected. Set new top-level browsing context to 10
1747582429388	Marionette	TRACE	[10] Received event beforeunload for about:blank
1747582429583	Marionette	TRACE	[10] Received event pagehide for about:blank
1747582434295	Marionette	TRACE	[10] Received event DOMContentLoaded for http://127.0.0.1:8080/public/login/login.html
1747582434849	Marionette	TRACE	[10] Received event pageshow for http://127.0.0.1:8080/public/login/login.html
1747582434854	Marionette	DEBUG	3 <- [1,2,null,{"value":null}]
1747582434946	webdriver::server	DEBUG	<- 200 OK {"value":null}
1747582435072	webdriver::server	DEBUG	-> POST /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/elements {"using":"css selector","value":"body"}
1747582435080	Marionette	DEBUG	3 -> [0,3,"WebDriver:FindElements",{"using":"css selector","value":"body"}]
1747582435316	RemoteAgent	TRACE	WebDriverProcessData actor created for PID 25337
1747582435328	Marionette	TRACE	[10] MarionetteCommands actor created for window id 10737418241
1747582435597	Marionette	DEBUG	3 <- [1,3,null,[{"element-6066-11e4-a52e-4f735466cecf":"0b379cf1-5b9e-402a-9e6a-ecdf796fba3a"}]]
1747582435601	webdriver::server	DEBUG	<- 200 OK {"value":[{"element-6066-11e4-a52e-4f735466cecf":"0b379cf1-5b9e-402a-9e6a-ecdf796fba3a"}]}
1747582435635	webdriver::server	DEBUG	-> POST /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/execute/sync {"script":"/* isDisplayed */return (function(){return (fun ... ement-6066-11e4-a52e-4f735466cecf":"0b379cf1-5b9e-402a-9e6a-ecdf796fba3a","ELEMENT":"0b379cf1-5b9e-402a-9e6a-ecdf796fba3a"}]}
1747582435676	Marionette	DEBUG	3 -> [0,4,"WebDriver:ExecuteScript",{"args":[{"ELEMENT":"0b379cf1-5b9e-402a-9e6a-ecdf796fba3a","element-6066-11e4-a52e-4f735466cecf":"0b379cf1-5b9e-402a-9e6a-ecdf796fba3a"}],"script":"/* isDisplayed */return (function(){return (function(){var g=this||self;\nfunction aa(a){var b=typeof a;if(\"object\"==b)if(a){i ... efined'?window.navigator:null,document:typeof window!='undefined'?window.document:null}, arguments);}).apply(null, arguments)"}]
1747582435896	Marionette	DEBUG	3 <- [1,4,null,{"value":true}]
1747582435945	webdriver::server	DEBUG	<- 200 OK {"value":true}
1747582436033	webdriver::server	DEBUG	-> GET /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/title 
1747582436163	Marionette	DEBUG	3 -> [0,5,"WebDriver:GetTitle",{}]
1747582436166	Marionette	DEBUG	3 <- [1,5,null,{"value":"Login"}]
1747582436231	webdriver::server	DEBUG	<- 200 OK {"value":"Login"}
1747582436381	webdriver::server	DEBUG	-> POST /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/elements {"using":"css selector","value":"#userEmail"}
1747582437781	Marionette	DEBUG	3 -> [0,6,"WebDriver:FindElements",{"using":"css selector","value":"#userEmail"}]
1747582438198	Marionette	DEBUG	3 <- [1,6,null,[{"element-6066-11e4-a52e-4f735466cecf":"1bf44691-52f3-4d85-b490-e298c52f4d93"}]]
1747582438226	webdriver::server	DEBUG	<- 200 OK {"value":[{"element-6066-11e4-a52e-4f735466cecf":"1bf44691-52f3-4d85-b490-e298c52f4d93"}]}
1747582438252	webdriver::server	DEBUG	-> POST /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/execute/sync {"script":"/* isDisplayed */return (function(){return (fun ... ement-6066-11e4-a52e-4f735466cecf":"1bf44691-52f3-4d85-b490-e298c52f4d93","ELEMENT":"1bf44691-52f3-4d85-b490-e298c52f4d93"}]}
1747582438361	Marionette	DEBUG	3 -> [0,7,"WebDriver:ExecuteScript",{"args":[{"ELEMENT":"1bf44691-52f3-4d85-b490-e298c52f4d93","element-6066-11e4-a52e-4f735466cecf":"1bf44691-52f3-4d85-b490-e298c52f4d93"}],"script":"/* isDisplayed */return (function(){return (function(){var g=this||self;\nfunction aa(a){var b=typeof a;if(\"object\"==b)if(a){i ... efined'?window.navigator:null,document:typeof window!='undefined'?window.document:null}, arguments);}).apply(null, arguments)"}]
1747582438463	Marionette	DEBUG	3 <- [1,7,null,{"value":true}]
1747582438482	webdriver::server	DEBUG	<- 200 OK {"value":true}
1747582438512	webdriver::server	DEBUG	-> POST /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/elements {"using":"css selector","value":"#userPassword"}
1747582438713	Marionette	DEBUG	3 -> [0,8,"WebDriver:FindElements",{"using":"css selector","value":"#userPassword"}]
1747582438758	Marionette	DEBUG	3 <- [1,8,null,[{"element-6066-11e4-a52e-4f735466cecf":"948f9920-ee4d-42ce-a985-e82d57a1de96"}]]
1747582438772	webdriver::server	DEBUG	<- 200 OK {"value":[{"element-6066-11e4-a52e-4f735466cecf":"948f9920-ee4d-42ce-a985-e82d57a1de96"}]}
1747582438803	webdriver::server	DEBUG	-> POST /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/execute/sync {"script":"/* isDisplayed */return (function(){return (fun ... ement-6066-11e4-a52e-4f735466cecf":"948f9920-ee4d-42ce-a985-e82d57a1de96","ELEMENT":"948f9920-ee4d-42ce-a985-e82d57a1de96"}]}
1747582438813	Marionette	DEBUG	3 -> [0,9,"WebDriver:ExecuteScript",{"args":[{"ELEMENT":"948f9920-ee4d-42ce-a985-e82d57a1de96","element-6066-11e4-a52e-4f735466cecf":"948f9920-ee4d-42ce-a985-e82d57a1de96"}],"script":"/* isDisplayed */return (function(){return (function(){var g=this||self;\nfunction aa(a){var b=typeof a;if(\"object\"==b)if(a){i ... efined'?window.navigator:null,document:typeof window!='undefined'?window.document:null}, arguments);}).apply(null, arguments)"}]
1747582438857	Marionette	DEBUG	3 <- [1,9,null,{"value":true}]
1747582438861	webdriver::server	DEBUG	<- 200 OK {"value":true}
1747582438960	webdriver::server	DEBUG	-> POST /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/elements {"using":"css selector","value":"#userEmail"}
1747582438967	Marionette	DEBUG	3 -> [0,10,"WebDriver:FindElements",{"using":"css selector","value":"#userEmail"}]
1747582438984	Marionette	DEBUG	3 <- [1,10,null,[{"element-6066-11e4-a52e-4f735466cecf":"1bf44691-52f3-4d85-b490-e298c52f4d93"}]]
1747582439000	webdriver::server	DEBUG	<- 200 OK {"value":[{"element-6066-11e4-a52e-4f735466cecf":"1bf44691-52f3-4d85-b490-e298c52f4d93"}]}
1747582439018	webdriver::server	DEBUG	-> POST /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/element/1bf44691-52f3-4d85-b490-e298c52f4d93/clear {}
1747582439023	Marionette	DEBUG	3 -> [0,11,"WebDriver:ElementClear",{"id":"1bf44691-52f3-4d85-b490-e298c52f4d93"}]
1747582439347	Marionette	DEBUG	3 <- [1,11,null,{"value":null}]
1747582439357	webdriver::server	DEBUG	<- 200 OK {"value":null}
1747582439372	webdriver::server	DEBUG	-> GET /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/element/1bf44691-52f3-4d85-b490-e298c52f4d93/property/value 
1747582439407	Marionette	DEBUG	3 -> [0,12,"WebDriver:GetElementProperty",{"id":"1bf44691-52f3-4d85-b490-e298c52f4d93","name":"value"}]
1747582439652	Marionette	DEBUG	3 <- [1,12,null,{"value":""}]
1747582439661	webdriver::server	DEBUG	<- 200 OK {"value":""}
1747582439682	webdriver::server	DEBUG	-> POST /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/element/1bf44691-52f3-4d85-b490-e298c52f4d93/value {"text":"teste@email.com","value":["t","e","s","t","e","@","e","m","a","i","l",".","c","o","m"]}
1747582439696	Marionette	DEBUG	3 -> [0,13,"WebDriver:ElementSendKeys",{"id":"1bf44691-52f3-4d85-b490-e298c52f4d93","text":"teste@email.com","value":["t","e","s","t","e","@","e","m","a","i","l",".","c","o","m"]}]
1747582440392	Marionette	DEBUG	3 <- [1,13,null,{"value":null}]
1747582440401	webdriver::server	DEBUG	<- 200 OK {"value":null}
1747582440422	webdriver::server	DEBUG	-> POST /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/elements {"using":"css selector","value":"#userPassword"}
1747582440449	Marionette	DEBUG	3 -> [0,14,"WebDriver:FindElements",{"using":"css selector","value":"#userPassword"}]
1747582440701	Marionette	DEBUG	3 <- [1,14,null,[{"element-6066-11e4-a52e-4f735466cecf":"948f9920-ee4d-42ce-a985-e82d57a1de96"}]]
1747582440723	webdriver::server	DEBUG	<- 200 OK {"value":[{"element-6066-11e4-a52e-4f735466cecf":"948f9920-ee4d-42ce-a985-e82d57a1de96"}]}
1747582440740	webdriver::server	DEBUG	-> POST /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/element/948f9920-ee4d-42ce-a985-e82d57a1de96/clear {}
1747582440774	Marionette	DEBUG	3 -> [0,15,"WebDriver:ElementClear",{"id":"948f9920-ee4d-42ce-a985-e82d57a1de96"}]
1747582440959	Marionette	DEBUG	3 <- [1,15,null,{"value":null}]
1747582441012	webdriver::server	DEBUG	<- 200 OK {"value":null}
1747582441024	webdriver::server	DEBUG	-> GET /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/element/948f9920-ee4d-42ce-a985-e82d57a1de96/property/value 
1747582441067	Marionette	DEBUG	3 -> [0,16,"WebDriver:GetElementProperty",{"id":"948f9920-ee4d-42ce-a985-e82d57a1de96","name":"value"}]
1747582441086	Marionette	DEBUG	3 <- [1,16,null,{"value":""}]
1747582441111	webdriver::server	DEBUG	<- 200 OK {"value":""}
1747582441124	webdriver::server	DEBUG	-> POST /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/element/948f9920-ee4d-42ce-a985-e82d57a1de96/value {"text":"123456","value":["1","2","3","4","5","6"]}
1747582441163	Marionette	DEBUG	3 -> [0,17,"WebDriver:ElementSendKeys",{"id":"948f9920-ee4d-42ce-a985-e82d57a1de96","text":"123456","value":["1","2","3","4","5","6"]}]
1747582441259	Marionette	DEBUG	3 <- [1,17,null,{"value":null}]
1747582441270	webdriver::server	DEBUG	<- 200 OK {"value":null}
1747582441286	webdriver::server	DEBUG	-> POST /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/elements {"using":"css selector","value":"#userLoginForm button[type=\"submit\"]"}
1747582441306	Marionette	DEBUG	3 -> [0,18,"WebDriver:FindElements",{"using":"css selector","value":"#userLoginForm button[type=\"submit\"]"}]
1747582441393	Marionette	DEBUG	3 <- [1,18,null,[{"element-6066-11e4-a52e-4f735466cecf":"98cff680-46fe-4008-8a94-322c20c9d6f2"}]]
1747582441407	webdriver::server	DEBUG	<- 200 OK {"value":[{"element-6066-11e4-a52e-4f735466cecf":"98cff680-46fe-4008-8a94-322c20c9d6f2"}]}
1747582441458	webdriver::server	DEBUG	-> POST /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0/element/98cff680-46fe-4008-8a94-322c20c9d6f2/click {}
1747582441489	Marionette	DEBUG	3 -> [0,19,"WebDriver:ElementClick",{"id":"98cff680-46fe-4008-8a94-322c20c9d6f2"}]
1747582441649	Marionette	TRACE	Received DOM event click for [object HTMLButtonElement]
console.warn: LoginRecipes: "Falling back to a synchronous message for: http://127.0.0.1:8080."
1747582442285	Marionette	TRACE	Canceled page load listener because no navigation has been detected
1747582442287	Marionette	DEBUG	3 <- [1,19,null,{"value":null}]
1747582442304	webdriver::server	DEBUG	<- 200 OK {"value":null}
1747582443294	RemoteAgent	TRACE	Received observer notification common-dialog-loaded
1747582443375	webdriver::server	DEBUG	-> DELETE /session/f7d6fb8f-b75a-4510-b91d-12cb2f6367c0 
1747582443398	Marionette	DEBUG	3 -> [0,20,"Marionette:Quit",{"flags":["eForceQuit"]}]
1747582443403	Marionette	INFO	Stopped listening on port 50600
1747582443470	Marionette	TRACE	[10] MarionetteCommands actor destroyed for window id 10737418241
1747582446890	Marionette	TRACE	Received observer notification quit-application
1747582446902	Marionette	TRACE	Received observer notification quit-application
1747582446903	RemoteAgent	DEBUG	Resetting recommended pref apz.content_response_timeout
1747582446904	RemoteAgent	DEBUG	Resetting recommended pref browser.contentblocking.introCount
1747582446905	RemoteAgent	DEBUG	Resetting recommended pref browser.download.panel.shown
1747582446906	RemoteAgent	DEBUG	Resetting recommended pref browser.http.blank_page_with_error_response.enabled
1747582446907	RemoteAgent	DEBUG	Resetting recommended pref browser.newtabpage.activity-stream.discoverystream.region-weather-config
1747582446907	RemoteAgent	DEBUG	Resetting recommended pref browser.newtabpage.activity-stream.newtabWallpapers.enabled
1747582446908	RemoteAgent	DEBUG	Resetting recommended pref browser.newtabpage.activity-stream.newtabWallpapers.v2.enabled
1747582446908	RemoteAgent	DEBUG	Resetting recommended pref browser.newtabpage.activity-stream.showSponsoredTopSites
1747582446909	RemoteAgent	DEBUG	Resetting recommended pref browser.newtabpage.enabled
1747582446915	RemoteAgent	DEBUG	Resetting recommended pref browser.pagethumbnails.capturing_disabled
1747582446919	RemoteAgent	DEBUG	Resetting recommended pref browser.region.network.url
1747582446921	RemoteAgent	DEBUG	Resetting recommended pref browser.safebrowsing.blockedURIs.enabled
1747582446938	RemoteAgent	DEBUG	Resetting recommended pref browser.safebrowsing.downloads.enabled
1747582446953	RemoteAgent	DEBUG	Resetting recommended pref browser.safebrowsing.malware.enabled
1747582446966	RemoteAgent	DEBUG	Resetting recommended pref browser.safebrowsing.phishing.enabled
1747582446980	RemoteAgent	DEBUG	Resetting recommended pref browser.search.update
1747582446981	RemoteAgent	DEBUG	Resetting recommended pref browser.startup.couldRestoreSession.count
1747582446982	RemoteAgent	DEBUG	Resetting recommended pref browser.tabs.remote.unloadDelayMs
1747582446983	RemoteAgent	DEBUG	Resetting recommended pref browser.tabs.unloadOnLowMemory
